edad,tipo_empleo,codigo,nivel_educativo,experiencia,estado_civil,ocupacion,raza,genero,ganancias,perdidas,horas_semanales,pais,salario
49.0,Local-gov,192349,Advanced Education,14,Never-married,Prof-specialty,White,Female,4650,0,40,United-States,<=50K
37.0,Self-emp-not-inc,48063,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,>50K
43.0,Private,170214,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K
54.0,Federal-gov,51048,High School,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
53.0,Self-emp-inc,246562,Basic Education,3,Married-civ-spouse,Sales,White,Male,0,0,40,Mexico,>50K
57.0,Local-gov,215175,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,United-States,<=50K
28.0,Private,114967,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
29.0,Private,464536,Advanced Education,13,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K
21.0,Private,451996,High School,9,Never-married,Sales,White,Male,0,0,40,United-States,<=50K
51.0,Private,138852,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
46.0,State-gov,353012,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
50.0,Self-emp-inc,321822,Advanced Education,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,75,United-States,>50K
50.0,Self-emp-not-inc,324506,High School,9,Widowed,Exec-managerial,Asian-Pac-Islander,Female,0,0,48,South,<=50K
36.0,Private,162256,High School,9,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
31.0,Local-gov,356689,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,<=50K
20.0,Private,260199,High School,9,Never-married,Adm-clerical,White,Female,0,0,10,United-States,<=50K
36.0,Private,103605,High School,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
38.0,Private,316211,High School,9,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K
37.0,Private,308691,Advanced Education,13,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K
39.0,Private,194404,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,7688,0,40,United-States,>50K
18.0,Private,334427,Basic Education,6,Never-married,Farming-fishing,White,Male,0,0,36,United-States,<=50K
33.0,Private,213226,High School,9,Divorced,Sales,White,Male,0,0,50,United-States,<=50K
35.0,Private,342824,High School,9,Never-married,Tech-support,White,Female,1151,0,40,United-States,<=50K
23.0,Private,33105,Post-Secondary Education,10,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
37.0,Private,147638,Advanced Education,13,Separated,Other-service,Asian-Pac-Islander,Female,0,0,36,Philippines,<=50K
25.0,Private,315643,High School,9,Married-civ-spouse,Other-service,White,Male,0,0,30,United-States,<=50K
51.0,Federal-gov,106257,Post-Secondary Education,12,Married-civ-spouse,Tech-support,Black,Male,0,0,40,United-States,<=50K
35.0,Private,342768,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
54.0,Private,108960,Basic Education,7,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
66.0,Private,168071,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,30,United-States,<=50K
32.0,Private,136935,High School,9,Never-married,Other-service,Black,Female,0,0,13,United-States,<=50K
37.0,Self-emp-not-inc,188774,Advanced Education,13,Never-married,Protective-serv,White,Male,0,0,55,United-States,>50K
29.0,Private,280344,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K
45.0,Private,202496,Advanced Education,13,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,37,United-States,<=50K
61.0,Self-emp-inc,134768,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K
40.0,Private,175686,Post-Secondary Education,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24.0,Private,194748,High School,9,Never-married,Transport-moving,White,Female,0,0,49,United-States,<=50K
49.0,Private,61307,Basic Education,4,Married-civ-spouse,Machine-op-inspct,Other,Male,0,0,38,United-States,<=50K
51.0,Self-emp-not-inc,165001,Advanced Education,14,Divorced,Exec-managerial,White,Male,25236,0,50,United-States,>50K
34.0,Private,325658,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
28.0,Private,201844,High School,9,Separated,Adm-clerical,White,Female,0,0,40,Mexico,<=50K
20.0,Private,505980,Post-Secondary Education,10,Never-married,Sales,White,Male,0,0,40,United-States,<=50K
30.0,Private,185336,Post-Secondary Education,10,Divorced,Adm-clerical,Black,Female,0,0,37,United-States,<=50K
49.0,Self-emp-inc,362795,Advanced Education,14,Divorced,Prof-specialty,White,Male,99999,0,80,Mexico,>50K
26.0,Private,126829,Post-Secondary Education,10,Never-married,Sales,White,Male,0,0,40,United-States,<=50K
63.0,Private,264600,Basic Education,6,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,United-States,<=50K
36.0,Private,82743,Post-Secondary Education,12,Never-married,Transport-moving,White,Male,0,0,55,Iran,<=50K
63.0,Self-emp-not-inc,125178,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
22.0,Private,128487,High School,9,Never-married,Adm-clerical,White,Female,0,0,10,United-States,<=50K
40.0,Private,321758,High School,9,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K
31.0,Private,128220,Basic Education,4,Widowed,Adm-clerical,White,Female,0,0,35,United-States,<=50K
49.0,Private,176814,Post-Secondary Education,10,Married-civ-spouse,Craft-repair,White,Male,0,0,50,Canada,<=50K
35.0,Private,188069,Advanced Education,14,Never-married,Prof-specialty,White,Male,13550,0,55,United-States,>50K
23.0,State-gov,156423,Advanced Education,13,Never-married,Prof-specialty,White,Female,0,0,20,United-States,<=50K
25.0,Private,169905,Post-Secondary Education,11,Never-married,Sales,White,Male,27828,0,40,United-States,>50K
34.0,Private,157289,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K
28.0,Private,176972,Advanced Education,13,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K
44.0,Self-emp-not-inc,171424,Post-Secondary Education,10,Divorced,Machine-op-inspct,White,Male,0,2205,35,United-States,<=50K
33.0,Private,91811,High School,9,Separated,Transport-moving,White,Male,0,0,40,United-States,<=50K
21.0,Private,203924,Post-Secondary Education,10,Never-married,Adm-clerical,White,Male,2597,0,45,United-States,<=50K
55.0,Private,177484,Basic Education,7,Married-civ-spouse,Other-service,Black,Male,0,1672,40,United-States,<=50K
17.0,Private,454614,Basic Education,7,Never-married,Adm-clerical,White,Female,0,0,8,United-States,<=50K
75.0,Self-emp-not-inc,242108,High School,9,Divorced,Sales,White,Male,2346,0,15,United-States,<=50K
61.0,Private,132972,Basic Education,5,Never-married,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
53.0,Private,157947,High School,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
26.0,Local-gov,177482,Post-Secondary Education,12,Married-civ-spouse,Protective-serv,White,Male,0,0,45,United-States,>50K
48.0,Private,246891,Post-Secondary Education,10,Widowed,Sales,White,Male,0,0,50,United-States,>50K
28.0,State-gov,158834,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K
30.0,Private,203834,Advanced Education,13,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,50,Taiwan,<=50K
29.0,Private,110442,High School,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,45,United-States,<=50K
25.0,Private,240676,Post-Secondary Education,10,Divorced,Tech-support,White,Female,0,0,40,United-States,<=50K
37.0,Private,192939,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
43.0,Local-gov,260696,Advanced Education,13,Divorced,Prof-specialty,White,Female,0,0,55,United-States,<=50K
40.0,Local-gov,55363,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
34.0,Private,144949,Basic Education,6,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,>50K
55.0,Private,116878,Advanced Education,16,Married-civ-spouse,Prof-specialty,White,Male,15024,0,30,United-States,>50K
31.0,Local-gov,357954,Post-Secondary Education,12,Never-married,Tech-support,White,Male,0,0,20,United-States,<=50K
21.0,Private,170038,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
32.0,Self-emp-not-inc,190290,High School,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,Italy,<=50K
26.0,State-gov,203279,Advanced Education,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,2463,0,50,India,<=50K
26.0,Private,167761,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,>50K
44.0,Private,138845,Post-Secondary Education,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
49.0,Private,144844,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,52,United-States,>50K
21.0,Private,161930,High School,9,Never-married,Adm-clerical,Black,Female,0,1504,30,United-States,<=50K
26.0,Private,55743,High School,9,Never-married,Adm-clerical,Black,Female,0,0,30,United-States,<=50K
40.0,Self-emp-not-inc,117721,High School,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,United-States,<=50K
19.0,Self-emp-not-inc,116385,Basic Education,7,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
58.0,Private,301867,High School,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,<=50K
61.0,Private,238913,Post-Secondary Education,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,>50K
28.0,Self-emp-not-inc,123983,Post-Secondary Education,10,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,63,South,<=50K
26.0,Private,165510,Advanced Education,13,Never-married,Farming-fishing,White,Male,0,0,40,United-States,<=50K
64.0,Private,183513,High School,9,Never-married,Adm-clerical,White,Female,0,0,25,United-States,<=50K
42.0,Self-emp-inc,119281,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,United-States,>50K
41.0,Private,152629,Post-Secondary Education,10,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,>50K
45.0,Private,110171,High School,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
39.0,Private,211440,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,>50K
41.0,Local-gov,359259,High School,9,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K
51.0,Private,125796,Basic Education,7,Separated,Other-service,Black,Female,0,0,40,Jamaica,<=50K
34.0,Private,39609,Post-Secondary Education,11,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
33.0,Private,111567,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,1902,45,Germany,>50K
23.0,Private,44064,Post-Secondary Education,10,Separated,Other-service,White,Male,0,2559,40,United-States,>50K
35.0,Self-emp-not-inc,120066,Post-Secondary Education,10,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
41.0,Private,132633,Basic Education,7,Divorced,Priv-house-serv,White,Female,0,0,25,Guatemala,<=50K
39.0,Private,192702,Advanced Education,14,Never-married,Craft-repair,White,Female,0,0,50,United-States,<=50K
41.0,Private,166813,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,55,United-States,<=50K
33.0,Self-emp-inc,40444,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K
22.0,Private,290504,High School,9,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K
25.0,Private,178505,Post-Secondary Education,10,Never-married,Exec-managerial,White,Female,0,1504,45,United-States,<=50K
25.0,Private,175370,Post-Secondary Education,10,Divorced,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
44.24984058155847,Self-emp-not-inc,72931,Basic Education,4,Married-spouse-absent,Adm-clerical,White,Male,0,0,20,Italy,>50K
33.0,Private,234542,Post-Secondary Education,11,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
66.0,Private,284021,High School,9,Widowed,Sales,White,Female,0,0,40,United-States,<=50K
19.0,Private,277974,Post-Secondary Education,10,Never-married,Sales,White,Male,0,0,35,United-States,<=50K
44.0,Private,111275,High School,9,Never-married,Other-service,Black,Female,0,0,38,United-States,<=50K
45.0,Self-emp-inc,191776,Advanced Education,14,Divorced,Sales,White,Female,25236,0,42,United-States,>50K
28.0,Private,125527,Post-Secondary Education,10,Never-married,Sales,White,Male,0,0,50,United-States,<=50K
19.0,Private,38294,High School,9,Never-married,Handlers-cleaners,White,Male,2597,0,40,United-States,<=50K
43.0,Private,313022,High School,9,Married-civ-spouse,Machine-op-inspct,Black,Male,4386,0,40,United-States,>50K
39.0,Private,179668,Advanced Education,13,Married-civ-spouse,Tech-support,White,Male,15024,0,40,United-States,>50K
33.0,Private,198660,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,<=50K
44.0,Private,216116,High School,9,Married-spouse-absent,Other-service,Black,Female,0,0,40,Jamaica,<=50K
62.0,Private,200922,Basic Education,4,Widowed,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
40.0,Private,153372,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,>50K
41.0,Private,406603,High School,9,Never-married,Other-service,White,Male,0,0,6,Iran,<=50K
23.0,Local-gov,248344,Post-Secondary Education,10,Never-married,Other-service,Black,Male,0,0,30,United-States,<=50K
48.0,Private,240629,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Italy,>50K
38.0,Private,314310,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,<=50K
37.0,Private,259785,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K
45.0,Private,127111,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,>50K
29.0,Private,178272,High School,9,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K
66.0,Local-gov,75134,High School,9,Widowed,Adm-clerical,White,Female,0,0,25,United-States,<=50K
19.0,Private,195985,High School,9,Never-married,Other-service,White,Female,0,0,50,United-States,<=50K
23.0,Private,221955,Basic Education,5,Never-married,Handlers-cleaners,White,Male,0,0,39,Mexico,<=50K
34.0,Private,177675,Advanced Education,13,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,>50K
39.0,Private,182828,Advanced Education,14,Never-married,Exec-managerial,White,Female,0,0,45,United-States,<=50K
33.0,Self-emp-not-inc,270889,High School,9,Never-married,Transport-moving,White,Male,0,0,60,United-States,<=50K
43.0,Private,183096,Post-Secondary Education,10,Separated,Sales,White,Female,0,0,10,United-States,<=50K
27.0,Private,336951,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,99,United-States,<=50K
33.0,State-gov,295589,Post-Secondary Education,10,Separated,Adm-clerical,Black,Male,0,0,35,United-States,<=50K
26.0,Private,289980,Basic Education,3,Married-civ-spouse,Farming-fishing,White,Male,0,0,30,Mexico,<=50K
56.0,Self-emp-inc,70720,Advanced Education,14,Divorced,Exec-managerial,White,Male,27828,0,60,United-States,>50K
46.0,Private,163352,High School,9,Married-civ-spouse,Sales,White,Male,0,0,36,United-States,<=50K
38.0,Private,190776,Post-Secondary Education,12,Divorced,Craft-repair,White,Female,0,0,40,United-States,<=50K
36.78373786407767,Private,313986,Basic Education,7,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
72.0,Self-emp-inc,473748,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,25,United-States,>50K
20.0,Private,163003,High School,9,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
29.0,Private,183061,High School,9,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
49.0,Private,123584,Basic Education,7,Married-civ-spouse,Transport-moving,White,Male,0,0,75,United-States,<=50K
23.0,Private,120910,High School,9,Never-married,Other-service,White,Female,0,0,35,United-States,<=50K
20.0,Private,227554,Post-Secondary Education,10,Married-spouse-absent,Sales,Black,Female,0,0,18,United-States,<=50K
57.0,Private,182677,Advanced Education,13,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,4508,0,40,South,<=50K
46.0,Private,214955,Post-Secondary Education,12,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K
33.0,Private,209768,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
24.0,Private,258120,Advanced Education,13,Never-married,Sales,White,Male,0,0,55,Jamaica,<=50K
49.0,Private,110015,Post-Secondary Education,11,Married-civ-spouse,Craft-repair,White,Male,0,0,45,Greece,<=50K
54.0,Private,152652,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,65,United-States,<=50K
